,word,bz_bio,re_bio
105050,询,O,O
105051,！,O,O
105052,手,B_cause,B_cause
105053,淫,I_cause,I_cause
105054,是,O,O
105055,根,O,O
105056,源,O,O
105057,所,O,O
105058,在,O,O
105059,吧,O,O
105060,？,O,O
105061,应,O,O
105062,该,O,O
105063,就,O,O
105064,是,O,O
105065,问,O,O
105066,下,O,O
105067,嗯,O,O
105068,我,O,O
105069,微,O,O
105070,信,O,O
105071,有,O,O
105072,一,O,O
105073,些,O,O
105074,相,O,O
105075,关,O,O
105076,的,O,O
105077,额,O,O
105078,知,O,O
105079,识,O,O
105080,您,O,O
105081,可,O,O
105082,以,O,O
105083,多,O,O
105084,了,O,O
105085,解,O,O
105086,一,O,O
105087,下,O,O
105088,艾,B_symptom,B_sickness
105089,滋,I_symptom,I_sickness
105090,病,I_symptom,I_sickness
105091,也,O,O
105092,是,O,O
105093,分,O,O
105094,程,O,O
105095,度,O,O
105096,的,O,O
105097,活,O,O
105098,着,O,O
105099,都,O,O
105100,没,O,O
105101,有,O,O
105102,任,O,O
105103,何,O,O
105104,意,O,O
105105,义,O,O
105106,我,O,O
105107,在,O,O
105108,深,B_address,B_address
105109,圳,I_address,I_address
105110,打,O,O
105111,工,O,O
105112,，,O,O
105113,有,O,O
105114,空,O,O
105115,回,O,O
105116,来,O,O
105117,检,O,O
105118,查,O,O
105119,。,O,O
105120,可,O,O
105121,以,O,O
105122,的,O,O
105123,买,O,O
105124,点,O,O
105125,什,O,O
105126,么,O,O
105127,药,O,O
105128,吃,O,O
105129,啊,O,O
105130,！,O,O
105131,你,O,O
105132,们,O,O
105133,内,O,O
105134,个,O,O
105135,1,B_price,B_price
105136,2,I_price,I_price
105137,0,I_price,I_price
105138,0,I_price,I_price
105139,内,O,O
105140,个,O,O
105141,不,O,O
105142,指,O,O
105143,导,O,O
105144,谁,O,O
105145,可,O,O
105146,以,O,O
105147,那,O,O
105148,么,O,O
105149,长,O,O
105150,时,O,O
105151,间,O,O
105152,今,O,B_datetime
105153,年,O,I_datetime
105154,的,O,O
105155,多,O,O
105156,大,O,O
105157,了,O,O
105158,以,O,O
105159,前,O,O
105160,有,O,O
105161,过,O,O
105162,这,O,O
105163,样,O,O
105164,的,O,O
105165,情,O,O
105166,况,O,O
105167,吗,O,O
105168,没,O,O
105169,有,O,O
105170,没,O,O
105171,有,O,O
105172,，,O,O
105173,一,B_frequency,B_frequency
105174,天,I_frequency,I_frequency
105175,一,I_frequency,I_frequency
105176,次,I_frequency,I_frequency
105177,很,O,O
105178,正,O,O
105179,常,O,O
105180,我,O,O
105181,对,O,O
105182,北,B_address,B_address
105183,京,I_address,I_address
105184,站,I_address,I_address
105185,很,O,O
105186,熟,O,O
105187,悉,O,O
105188,，,O,O
105189,具,O,O
105190,体,O,O
105191,怎,O,O
105192,么,O,O
105193,走,O,O
105194,呢,O,O
105195,他,O,O
105196,出,O,O
105197,现,O,O
105198,硬,B_symptom,B_symptom
105199,不,I_symptom,I_symptom
105200,起,I_symptom,I_symptom
105201,来,I_symptom,I_symptom
105202,有,O,O
105203,多,O,O
105204,久,O,O
105205,了,O,O
105206,呢,O,O
105207,咱,O,O
105208,们,O,O
105209,医,O,O
105210,疗,O,O
105211,援,O,O
105212,助,O,O
105213,活,O,O
105214,动,O,O
105215,期,O,O
105216,间,O,O
105217,，,O,O
105218,凭,O,O
105219,预,O,O
105220,约,O,O
105221,号,O,O
105222,就,O,O
105223,诊,O,O
105224,的,O,O
105225,话,O,O
105226,，,O,O
105227,可,O,O
105228,以,O,O
105229,享,O,O
105230,受,O,O
105231,半,O,B_price
105232,价,O,I_price
105233,检,O,O
105234,查,O,O
105235,优,O,O
105236,惠,O,O
105237,的,O,O
105238,有,O,O
105239,什,O,O
105240,么,O,O
105241,需,O,O
105242,要,O,O
105243,我,O,O
105244,帮,O,O
105245,助,O,O
105246,的,O,O
105247,请,O,O
105248,讲,O,O
105249,医,O,O
105250,生,O,O
105251,你,O,O
105252,好,O,O
105253,！,O,O
105254,不,O,O
105255,知,O,O
105256,天,O,O
105257,气,O,O
105258,原,O,O
105259,因,O,O
105260,影,O,O
105261,响,O,O
105262,，,O,O
105263,这,B_datetime,B_datetime
105264,两,I_datetime,I_datetime
105265,天,I_datetime,I_datetime
105266,，,O,O
105267,有,O,O
105268,小,B_symptom,B_symptom
105269,便,I_symptom,I_symptom
105270,尿,I_symptom,I_symptom
105271,血,I_symptom,I_symptom
105272,。,O,O
105273,大,O,O
105274,概,O,O
105275,2,B_datetime,B_datetime
105276,分,I_datetime,I_datetime
105277,种,I_datetime,I_datetime
105278,，,O,O
105279,有,O,O
105280,危,O,O
105281,害,O,O
105282,吗,O,O
105283,现,O,O
105284,在,O,O
105285,不,O,O
105286,要,O,O
105287,频,B_cause,B_cause
105288,繁,I_cause,I_cause
105289,手,I_cause,I_cause
105290,淫,I_cause,I_cause
105291,，,O,O
105292,否,O,O
105293,则,O,O
105294,照,O,O
105295,你,O,O
105296,现,O,O
105297,在,O,O
105298,的,O,O
105299,情,O,O
105300,况,O,O
105301,来,O,O
105302,看,O,O
105303,以,O,O
105304,后,O,O
105305,很,O,O
105306,容,O,O
105307,易,O,O
105308,出,O,O
105309,现,O,O
105310,早,B_symptom,B_sickness
105311,泄,I_symptom,I_sickness
105312,上,O,O
105313,次,O,O
105314,花,O,O
105315,了,O,O
105316,一,B_price,B_price
105317,万,I_price,I_price
105318,六,I_price,I_price
105319,，,O,O
105320,再,O,O
105321,来,O,O
105322,一,O,O
105323,次,O,O
105324,，,O,O
105325,高,O,O
105326,消,O,O
105327,费,O,O
105328,啊,O,O
105329,几,O,O
105330,环,O,O
105331,？,O,O
105332,总,O,O
105333,是,O,O
105334,有,O,O
105335,顾,B_emotion,O
105336,虑,I_emotion,O
105337,做,O,O
105338,手,O,O
105339,术,O,O
105340,下,O,O
105341,来,O,O
105342,要,O,O
105343,多,O,O
105344,少,O,O
105345,钱,O,O
105346,男,O,O
105347,人,O,O
105348,勃,B_physiology,B_physiology
105349,起,I_physiology,I_physiology
105350,多,O,O
105351,久,O,O
105352,不,O,O
105353,算,O,O
105354,早,B_symptom,B_cause
105355,泄,I_symptom,I_cause
105356,毕,O,O
105357,竟,O,O
105358,咱,O,O
105359,们,O,O
105360,医,O,O
105361,院,O,O
105362,就,O,O
105363,是,O,O
105364,专,O,O
105365,门,O,O
105366,看,O,O
105367,诊,O,O
105368,阳,B_symptom,B_sickness
105369,痿,I_symptom,I_sickness
105370,病,O,O
105371,情,O,O
105372,的,O,O
105373,。,O,O
105374,，,O,O
105375,你,O,O
105376,之,O,O
105377,前,O,O
105378,有,O,O
105379,频,O,B_cause
105380,繁,O,I_cause
105381,手,B_cause,I_cause
105382,淫,I_cause,I_cause
105383,，,O,O
105384,久,B_cause,B_cause
105385,坐,I_cause,I_cause
105386,，,O,O
105387,熬,B_cause,B_cause
105388,夜,I_cause,I_cause
105389,等,O,O
105390,情,O,O
105391,况,O,O
105392,？,O,O
105393,这,O,O
105394,个,O,O
105395,是,O,O
105396,病,O,O
105397,情,O,O
105398,吗,O,O
105399,？,O,O
105400,，,O,O
105401,，,O,O
105402,我,O,O
105403,好,O,B_emotion
105404,怕,B_emotion,I_emotion
105405,5,O,O
105406,9,O,O
105407,8,O,O
105408,0,O,O
105409,4,O,O
105410,6,O,O
105411,1,O,O
105412,5,O,O
105413,0,O,O
105414,稍,O,O
105415,等,O,O
105416,，,O,O
105417,现,O,O
105418,在,O,O
105419,加,O,O
105420,你,O,O
105421,就,O,O
105422,怕,B_emotion,O
105423,治,O,O
105424,不,O,O
105425,好,O,O
105426,了,O,O
105427,火,B_address,B_address
105428,车,I_address,I_address
105429,站,I_address,I_address
105430,旁,O,O
105431,边,O,O
105432,的,O,O
105433,医,O,O
105434,院,O,O
105435,这,O,O
105436,样,O,O
105437,吧,O,O
105438,，,O,O
105439,你,O,O
105440,方,O,O
105441,便,O,O
105442,接,O,O
105443,听,O,O
105444,电,O,O
105445,话,O,O
105446,吗,O,O
105447,，,O,O
105448,我,O,O
105449,给,O,O
105450,你,O,O
105451,回,O,O
105452,拨,O,O
105453,过,O,O
105454,去,O,O
105455,，,O,O
105456,详,O,O
105457,细,O,O
105458,的,O,O
105459,沟,O,O
105460,通,O,O
105461,下,O,O
105462,目,O,O
105463,前,O,O
105464,的,O,O
105465,情,O,O
105466,况,O,O
105467,，,O,O
105468,给,O,O
105469,你,O,O
105470,一,O,O
105471,个,O,O
105472,指,O,O
105473,导,O,O
105474,有,O,O
105475,什,O,O
105476,么,O,O
105477,吃,O,O
105478,了,O,O
105479,能,O,O
105480,变,O,O
105481,长,O,O
105482,的,O,O
105483,药,O,O
105484,吗,O,O
105485,？,O,O
105486,不,O,O
105487,需,O,O
105488,要,O,O
105489,五,O,O
105490,公,O,O
105491,分,O,O
105492,六,O,O
105493,公,O,O
105494,分,O,O
105495,的,O,O
105496,，,O,O
105497,能,O,O
105498,两,O,O
105499,公,O,O
105500,分,O,O
105501,就,O,O
105502,行,O,O
105503,。,O,O
105504,是,O,O
105505,否,O,O
105506,有,O,O
105507,尿,B_symptom,B_symptom
105508,频,I_symptom,I_symptom
105509,尿,B_symptom,B_symptom
105510,急,I_symptom,I_symptom
105511,尿,B_symptom,B_symptom
105512,不,I_symptom,I_symptom
105513,尽,I_symptom,I_symptom
105514,尿,B_symptom,B_symptom
105515,痛,I_symptom,I_symptom
105516,尿,B_symptom,B_symptom
105517,滴,I_symptom,I_symptom
105518,白,I_symptom,I_symptom
105519,尿,B_symptom,B_symptom
105520,分,I_symptom,I_symptom
105521,叉,I_symptom,I_symptom
105522,的,O,O
105523,症,O,O
105524,状,O,O
105525,呢,O,O
105526,？,O,O
105527,有,O,O
105528,点,O,O
105529,吧,O,O
105530,我,O,O
105531,也,O,O
105532,不,O,O
105533,知,O,O
105534,道,O,O
105535,我,O,O
105536,加,O,O
105537,你,O,O
105538,吧,O,O
105539,应,O,O
105540,该,O,O
105541,去,O,O
105542,医,O,O
105543,院,O,O
105544,检,O,O
105545,查,O,O
105546,下,O,O
105547,吧,O,O
105548,请,O,O
105549,问,O,O
105550,你,O,O
105551,大,O,O
105552,约,O,O
105553,得,O,O
105554,多,O,O
105555,少,O,O
105556,钱,O,O
105557,呢,O,O
105558,？,O,O
105559,包,B_surgery,B_surgery
105560,皮,I_surgery,I_surgery
105561,手,I_surgery,I_surgery
105562,术,I_surgery,I_surgery
105563,方,O,O
105564,式,O,O
105565,不,O,O
105566,同,O,O
105567,各,O,O
105568,项,O,O
105569,费,O,O
105570,用,O,O
105571,是,O,O
105572,有,O,O
105573,差,O,O
105574,异,O,O
105575,的,O,O
105576,。,O,O
105577,这,O,O
105578,样,O,O
105579,吧,O,O
105580,，,O,O
105581,你,O,O
105582,平,O,O
105583,时,O,O
105584,使,O,O
105585,用,O,O
105586,Q,O,O
105587,Q,O,O
105588,还,O,O
105589,是,O,O
105590,微,O,O
105591,信,O,O
105592,，,O,O
105593,我,O,O
105594,添,O,O
105595,加,O,O
105596,你,O,O
105597,，,O,O
105598,吧,O,O
105599,包,B_surgery,B_surgery
105600,皮,I_surgery,I_surgery
105601,手,I_surgery,I_surgery
105602,术,I_surgery,I_surgery
105603,方,O,O
105604,式,O,O
105605,和,O,O
105606,各,O,O
105607,项,O,O
105608,费,O,O
105609,用,O,O
105610,给,O,O
105611,你,O,O
105612,说,O,O
105613,下,O,O
105614,那,O,O
105615,个,O,O
105616,部,O,O
105617,位,O,O
105618,这,O,O
105619,样,O,O
105620,吧,O,O
105621,，,O,O
105622,你,O,O
105623,平,O,O
105624,时,O,O
105625,使,O,O
105626,用,O,O
105627,Q,O,O
105628,Q,O,O
105629,还,O,O
105630,是,O,O
105631,微,O,O
105632,信,O,O
105633,，,O,O
105634,我,O,O
105635,添,O,O
105636,加,O,O
105637,你,O,O
105638,，,O,O
105639,把,O,O
105640,一,O,O
105641,些,O,O
105642,针,O,O
105643,对,O,O
105644,你,O,O
105645,目,O,O
105646,前,O,O
105647,情,O,O
105648,况,O,O
105649,治,O,O
105650,疗,O,O
105651,方,O,O
105652,式,O,O
105653,和,O,O
105654,做,O,O
105655,哪,O,O
105656,方,O,O
105657,面,O,O
105658,检,O,O
105659,查,O,O
105660,给,O,O
105661,你,O,O
105662,说,O,O
105663,下,O,O
105664,，,O,O
105665,对,O,O
105666,你,O,O
105667,肯,O,O
105668,定,O,O
105669,有,O,O
105670,帮,O,O
105671,助,O,O
105672,的,O,O
105673,1,O,O
105674,8,O,O
105675,7,O,O
105676,8,O,O
105677,0,O,O
105678,3,O,O
105679,3,O,O
105680,9,O,O
105681,5,O,O
105682,8,O,O
105683,1,O,O
105684,目,O,O
105685,前,O,O
105686,是,O,O
105687,否,O,O
105688,有,O,O
105689,瘙,B_symptom,B_symptom
105690,痒,I_symptom,I_symptom
105691,疼,B_symptom,B_symptom
105692,痛,I_symptom,I_symptom
105693,红,B_symptom,B_symptom
105694,肿,I_symptom,I_symptom
105695,的,O,O
105696,情,O,O
105697,况,O,O
105698,呢,O,O
105699,？,O,O
105700,阴,B_part,B_part
105701,经,I_part,I_part
105702,附,O,O
105703,近,O,O
105704,有,O,O
105705,些,O,O
105706,痒,B_symptom,B_symptom
105707,，,O,O
105708,不,O,O
105709,过,O,O
105710,都,O,O
105711,痒,B_symptom,B_symptom
105712,了,O,O
105713,好,O,O
105714,久,O,O
105715,了,O,O
105716,。,O,O
105717,小,B_symptom,B_symptom
105718,肉,I_symptom,I_symptom
105719,粒,I_symptom,I_symptom
105720,好,O,O
105721,像,O,O
105722,是,O,O
105723,最,O,O
105724,近,O,O
105725,出,O,O
105726,现,O,O
105727,的,O,O
105728,2,B_datetime,B_datetime
105729,0,I_datetime,I_datetime
105730,1,I_datetime,I_datetime
105731,2,I_datetime,I_datetime
105732,年,I_datetime,I_datetime
105733,治,O,O
105734,疗,O,O
105735,的,O,O
105736,，,O,O
105737,没,O,O
105738,任,O,O
105739,何,O,O
105740,效,O,O
105741,果,O,O
105742,包,B_symptom,B_symptom
105743,皮,I_symptom,I_symptom
105744,长,I_symptom,I_symptom
105745,想,O,O
105746,做,O,O
105747,手,O,O
105748,术,O,O
105749,他,O,O
105750,说,O,O
105751,没,O,O
105752,治,O,O
105753,几,O,O
105754,年,O,O
105755,前,O,O
105756,我,O,O
105757,一,O,O
105758,个,O,O
105759,侄,O,O
105760,儿,O,O
105761,打,O,O
105762,到,O,O
105763,那,O,O
105764,里,O,O
105765,，,O,O
105766,之,O,O
105767,后,O,O
105768,就,O,O
105769,是,O,O
105770,，,O,O
105771,后,O,O
105772,来,O,O
105773,消,O,O
105774,失,O,O
105775,了,O,O
105776,，,O,O
105777,最,O,O
105778,近,O,O
105779,几,O,O
105780,天,O,O
105781,又,O,O
105782,是,O,O
105783,了,O,O
105784,男,O,O
105785,有,O,O
105786,时,O,O
105787,会,O,O
105788,在,O,O
105789,脖,B_symptom,B_symptom
105790,子,I_symptom,I_symptom
105791,下,I_symptom,I_symptom
105792,面,I_symptom,I_symptom
105793,痛,I_symptom,I_symptom
105794,那,O,O
105795,你,O,O
105796,这,O,O
105797,是,O,O
105798,属,O,O
105799,于,O,O
105800,射,B_symptom,B_symptom
105801,精,I_symptom,I_symptom
105802,无,I_symptom,I_symptom
105803,力,I_symptom,I_symptom
105804,了,O,O
105805,1,O,O
105806,8,O,O
105807,#,O,O
105808,#,O,O
105809,#,O,O
105810,5,O,O
105811,5,O,O
105812,*,O,O
105813,*,O,O
105814,*,O,O
105815,*,O,O
105816,加,O,O
105817,微,O,O
105818,信,O,O
105819,吧,O,O
105820,感,O,O
105821,觉,O,O
105822,特,O,O
105823,别,O,O
105824,苦,B_emotion,B_emotion
105825,恼,I_emotion,I_emotion
105826,这,O,O
105827,个,O,O
105828,吃,O,O
105829,什,O,O
105830,么,O,O
105831,药,O,O
105832,物,O,O
105833,呢,O,O
105834,？,O,O
105835,怎,O,O
105836,么,O,O
105837,治,O,O
105838,疗,O,O
105839,呢,O,O
105840,？,O,O
105841,有,B_datetime,O
105842,几,I_datetime,B_datetime
105843,年,I_datetime,I_datetime
105844,手,B_cause,B_cause
105845,淫,I_cause,I_cause
105846,史,I_cause,I_cause
105847,，,O,O
105848,不,O,O
105849,过,O,O
105850,一,O,O
105851,开,O,O
105852,始,O,O
105853,就,O,O
105854,是,O,O
105855,这,O,O
105856,样,O,O
105857,睾,B_part,B_part
105858,丸,I_part,I_part
105859,感,O,B_sickness
105860,觉,O,I_sickness
105861,连,B_symptom,I_sickness
105862,着,I_symptom,I_sickness
105863,肉,I_symptom,I_sickness
105864,球,I_symptom,I_sickness
105865,龟,B_symptom,B_part
105866,头,I_symptom,I_part
105867,根,I_symptom,I_part
105868,部,I_symptom,I_part
105869,有,I_symptom,O
105870,肉,I_symptom,B_symptom
105871,芽,I_symptom,I_symptom
105872,方,O,O
105873,便,O,O
105874,过,O,O
105875,来,O,O
105876,检,O,O
105877,查,O,O
105878,吗,O,O
105879,？,O,O
105880,我,O,O
105881,在,O,O
105882,天,B_address,B_address
105883,津,I_address,I_address
105884,好,O,O
105885,像,O,O
105886,是,O,O
105887,从,O,O
105888,开,O,O
105889,始,O,O
105890,就,O,O
105891,这,O,O
105892,样,O,O
105893,1,O,O
105894,8,O,O
105895,1,O,O
105896,8,O,O
105897,1,O,O
105898,8,O,O
105899,2,O,O
105900,0,O,O
105901,3,O,O
105902,9,O,O
105903,7,O,O
105904,微,O,O
105905,信,O,O
105906,或,O,O
105907,者,O,O
105908,是,O,O
105909,肾,B_part,B_part
105910,脏,I_part,I_part
105911,有,O,O
105912,损,B_symptom,B_symptom
105913,伤,I_symptom,I_symptom
105914,都,O,O
105915,会,O,O
105916,出,O,O
105917,现,O,O
105918,你,O,O
105919,刚,O,O
105920,才,O,O
105921,说,O,O
105922,的,O,O
105923,这,O,O
105924,些,O,O
105925,症,O,O
105926,状,O,O
105927,的,O,O
105928,。,O,O
105929,检,O,O
105930,查,O,O
105931,需,O,O
105932,要,O,O
105933,多,O,O
105934,少,O,O
105935,费,O,O
105936,用,O,O
105937,呢,O,O
105938,宫,B_check,B_check
105939,腔,I_check,I_check
105940,镜,I_check,I_check
105941,检,I_check,I_check
105942,查,I_check,I_check
105943,用,O,O
105944,打,O,O
105945,麻,O,O
105946,药,O,O
105947,嘛,O,O
105948,？,O,O
105949,检,O,O
105950,查,O,O
105951,完,O,O
105952,了,O,O
105953,多,O,O
105954,久,O,O
105955,可,O,O
105956,以,O,O
105957,同,B_physiology,B_physiology
105958,房,I_physiology,I_physiology
105959,我,O,O
105960,们,O,O
105961,家,O,O
105962,老,O,O
105963,太,O,O
105964,太,O,O
105965,催,O,O
105966,着,O,O
105967,要,O,O
105968,孩,O,O
105969,子,O,O
105970,呢,O,O
105971,这,O,O
105972,个,O,O
105973,情,O,O
105974,况,O,O
105975,出,O,O
105976,现,O,O
105977,前,O,O
105978,是,O,O
105979,否,O,O
105980,有,O,O
105981,去,O,O
105982,过,O,O
105983,洗,B_cause,B_cause
105984,浴,I_cause,I_cause
105985,场,I_cause,I_cause
105986,所,I_cause,I_cause
105987,住,O,O
105988,过,O,O
105989,宾,B_cause,B_cause
105990,馆,I_cause,I_cause
105991,或,O,O
105992,者,O,O
105993,有,O,O
105994,过,O,O
105995,不,B_cause,B_cause
105996,洁,I_cause,I_cause
105997,的,I_cause,I_cause
105998,性,I_cause,I_cause
105999,生,I_cause,I_cause
106000,活,I_cause,I_cause
106001,呢,O,O
106002,？,O,O
106003,就,O,O
106004,单,O,O
106005,纯,O,O
106006,的,O,O
106007,想,B_symptom,B_symptom
106008,尿,I_symptom,I_symptom
106009,尿,I_symptom,I_symptom
106010,，,O,O
106011,去,B_symptom,B_symptom
106012,了,I_symptom,I_symptom
106013,又,I_symptom,I_symptom
106014,没,I_symptom,I_symptom
106015,多,I_symptom,I_symptom
106016,少,I_symptom,I_symptom
106017,嗯,O,O
106018,，,O,O
106019,那,O,O
106020,你,O,O
106021,现,O,O
106022,在,O,O
106023,的,O,O
106024,症,O,O
106025,状,O,O
106026,我,O,O
106027,大,O,O
106028,致,O,O
106029,了,O,O
106030,解,O,O
106031,了,O,O
106032,，,O,O
106033,有,O,O
106034,Q,O,O
106035,Q,O,O
106036,微,O,O
106037,信,O,O
106038,么,O,O
106039,，,O,O
106040,可,O,O
106041,以,O,O
106042,给,O,O
106043,你,O,O
106044,详,O,O
106045,细,O,O
106046,讲,O,O
106047,解,O,O
106048,一,O,O
106049,下,O,O
106050,病,O,O
106051,因,O,O
106052,和,O,O
106053,治,O,O
106054,疗,O,O
106055,方,O,O
106056,法,O,O
106057,2,O,O
106058,6,O,O
106059,9,O,O
106060,1,O,O
106061,3,O,O
106062,3,O,O
106063,2,O,O
106064,4,O,O
106065,9,O,O
106066,也,O,O
106067,没,O,O
106068,什,O,O
106069,么,O,O
106070,感,O,O
106071,觉,O,O
106072,不,O,O
106073,舒,O,O
106074,服,O,O
106075,检,O,O
106076,查,O,O
106077,一,B_datetime,B_datetime
106078,天,I_datetime,I_datetime
106079,大,O,O
106080,概,O,O
106081,多,O,O
106082,少,O,O
106083,钱,O,O
106084,啊,O,O
106085,想,O,O
106086,问,O,O
106087,一,O,O
106088,下,O,O
106089,是,O,O
106090,否,O,O
106091,精,B_fluid,B_symptom
106092,子,I_fluid,I_symptom
106093,是,O,I_symptom
106094,死,B_symptom,I_symptom
106095,精,I_symptom,I_symptom
106096,还,O,O
106097,是,O,O
106098,弱,B_symptom,B_symptom
106099,精,I_symptom,I_symptom
106100,都,O,O
106101,没,O,O
106102,有,O,O
106103,房,B_physiology,B_physiology
106104,事,I_physiology,I_physiology
106105,一,B_frequency,B_frequency
106106,周,I_frequency,I_frequency
106107,三,I_frequency,I_frequency
106108,次,I_frequency,I_frequency
106109,你,O,O
106110,看,O,O
106111,你,O,O
106112,等,O,O
106113,一,O,O
106114,下,O,O
106115,要,O,O
106116,不,O,O
106117,要,O,O
106118,先,O,O
106119,过,O,O
106120,来,O,O
106121,做,O,O
106122,个,O,O
106123,检,O,O
106124,查,O,O
106125,看,O,O
106126,是,O,O
106127,什,O,O
106128,么,O,O
106129,原,O,O
106130,因,O,O
106131,引,O,O
106132,起,O,O
106133,的,O,O
106134,再,O,O
106135,对,O,O
106136,症,O,O
106137,治,O,O
106138,疗,O,O
106139,呢,O,O
106140,？,O,O
106141,这,O,O
106142,样,O,O
106143,吧,O,O
106144,，,O,O
106145,你,O,O
106146,的,O,O
106147,Q,O,O
106148,Q,O,O
106149,或,O,O
106150,者,O,O
106151,微,O,O
106152,信,O,O
106153,是,O,O
106154,多,O,O
106155,少,O,O
106156,，,O,O
106157,我,O,O
106158,添,O,O
106159,加,O,O
106160,你,O,O
106161,，,O,O
106162,给,O,O
106163,你,O,O
106164,说,O,O
106165,一,O,O
106166,下,O,O
106167,治,O,O
106168,疗,O,O
106169,方,O,O
106170,式,O,O
106171,和,O,O
106172,注,O,O
106173,意,O,O
106174,事,O,O
106175,项,O,O
106176,，,O,O
106177,对,O,O
106178,你,O,O
106179,一,O,O
106180,定,O,O
106181,有,O,O
106182,帮,O,O
106183,助,O,O
106184,我,O,O
106185,从,O,O
106186,白,B_address,B_address
106187,佛,I_address,I_address
106188,站,I_address,I_address
106189,你,O,O
106190,发,O,O
106191,个,O,O
106192,路,O,O
106193,线,O,O
106194,射,B_symptom,B_physiology
106195,精,I_symptom,I_physiology
106196,后,I_symptom,O
106197,腰,I_symptom,B_sickness
106198,困,I_symptom,I_sickness
106199,怎,O,O
106200,么,O,O
106201,回,O,O
106202,事,O,O
106203,好,O,O
106204,，,O,O
106205,我,O,O
106206,加,O,O
106207,您,O,O
106208,就,O,O
106209,行,O,O
106210,那,O,O
106211,时,O,O
106212,间,O,O
106213,可,O,O
106214,不,O,O
106215,短,O,O
106216,了,O,O
106217,，,O,O
106218,，,O,O
106219,如,O,O
106220,果,O,O
106221,没,O,O
106222,问,O,O
106223,题,O,O
106224,的,O,O
106225,话,O,O
106226,不,O,O
106227,会,O,O
106228,这,O,O
106229,么,O,O
106230,久,O,O
106231,一,O,O
106232,直,O,O
106233,存,O,O
106234,在,O,O
106235,的,O,O
106236,，,O,O
106237,说,O,O
106238,明,O,O
106239,致,B_symptom,O
106240,病,I_symptom,O
106241,菌,I_symptom,O
106242,顽,O,O
106243,固,O,O
106244,需,O,O
106245,要,O,O
106246,治,O,O
106247,疗,O,O
106248,才,O,O
106249,会,O,O
106250,根,O,O
106251,除,O,O
106252,的,O,O
106253,，,O,O
106254,不,O,O
106255,然,O,O
106256,就,O,O
106257,这,O,O
106258,样,O,O
106259,我,O,O
106260,加,O,O
106261,你,O,O
106262,详,O,O
106263,细,O,O
106264,说,O,O
106265,下,O,O
106266,附,O,B_part
106267,件,O,I_part
106268,有,O,O
106269,哪,O,O
106270,个,O,O
106271,地,O,O
